"PubSID","SID","FullName","LastName","FirstName","Initials","DocCount"
"2542561964","6602510279","Griffing S.","Griffing","Susan","S.","2"
"2542561964","7006778800","Holmgren E.","Holmgren","Eric B.","E.B.","22"
"2542561964","35447238300","Ferrara N.","Ferrara","Napoleone M A","N.M.A.","248"
"2542561964","7003473517","Fyfe G.","Fyfe","Gwen A.","G.A.","21"
"2542561964","7202486960","Rogers B.","Rogers","Beth C.","B.C.","2"
"2542561964","9537019300","Ross R.","Ross","Robert W.","R.W.","37"
"2542561964","6603499529","Kabbinavar F.","Kabbinavar","Fairooz F.","F.F.","92"
"3042548695","7004487557","Inai T.","Inai","Tetsuichiro","T.","47"
"3042548695","8287483200","Mancuso M.","Mancuso","Michael R.","M.R.","12"
"3042548695","7102076837","Hashizume H.","Hashizume","Hiroya","H.","22"
"3042548695","8554928800","Baffert F.","Baffert","Fabienne","F.","17"
"3042548695","7003308325","Haskell A.","Haskell","Amy M Y","A.M.Y.","9"
"3042548695","7003770662","Bałuk P.","Bałuk","Peter","P.","75"
"3042548695","6504119156","Hu-Lowe D.","Hu-Lowe","Dana D.","D.D.","20"
"3042548695","6603891253","Shalinsky D.","Shalinsky","David R.","D.R.","29"
"3042548695","55663646700","Thurston G.","Thurston","Gavin","G.","103"
"3042548695","7103082419","Yancopouloš G.","Yancopouloš","George D.","G.D.","315"
"3042548695","35453593600","McDonald D.","McDonald","Donald M.","D.M.","161"
"6444223700","7005821112","Jacobi J.","Jacobi","Johannes","J.","59"
"6444223700","7007105693","Tam B.","Tam","Betty","B.","15"
"6444223700","55483800700","Wu G.","Wu","Grace","G.","3"
"6444223700","55420113800","Hoffman J.","Hoffman","Jana","J.","5"
"6444223700","7202378672","Cooke J.","Cooke","John P.","J.P.","339"
"6444223700","7404480701","Kuo C.","Kuo","Calvin","C.","95"
"11844254414","36014678800","Jain R.","Jain","Rakesh Kumar","R.K.","643"
"32944474182","6603486288","Kamba T.","Kamba","Tomomi","T.","113"
"32944474182","7007105693","Tam B.","Tam","Betty","B.","15"
"32944474182","7102076837","Hashizume H.","Hashizume","Hiroya","H.","22"
"32944474182","7003308325","Haskell A.","Haskell","Amy M Y","A.M.Y.","9"
"32944474182","12774348600","Sennino B.","Sennino","Barbara","B.","39"
"32944474182","8287483200","Mancuso M.","Mancuso","Michael R.","M.R.","12"
"32944474182","8521445600","Norberg S.","Norberg","Scott M.","S.M.","4"
"32944474182","12774124700","O'Brien S.","O'Brien","Shaun M.","S.M.","6"
"32944474182","55482702600","Davis R.","Davis","Rachel B.","R.B.","2"
"32944474182","6603707971","Gowen L.","Gowen","Lori C.","L.C.","16"
"32944474182","35414297100","Anderson K.","Anderson","Keith D.","K.D.","32"
"32944474182","55663646700","Thurston G.","Thurston","Gavin","G.","103"
"32944474182","6602306714","Joho S.","Joho","Shuji","S.","33"
"32944474182","7103099957","Springer M.","Springer","Matthew L.","M.L.","48"
"32944474182","7404480701","Kuo C.","Kuo","Calvin","C.","95"
"32944474182","35453593600","McDonald D.","McDonald","Donald M.","D.M.","161"
"0031050126","6602485236","Kliffen M.","Kliffen","Mike","M.","32"
"0031050126","55708216400","Sharma H.","Sharma","Hari S.","H.S.","66"
"0031050126","7003724252","Mooy C.","Mooy","Cornelia M.","C.M.","56"
"0031050126","6508152185","Kerkvliet S.","Kerkvliet","Sonja","S.","5"
"0031050126","7402785120","De Jong P.","De Jong","Paulus TVM V M","P.T.V.M.","225"
"0033847918","7003350738","Lashkari K.","Lashkari","Kameran","K.","36"
"0033847918","7402601837","Hirose T.","Hirose","Tatsuo","T.","28"
"0033847918","7801494634","Yazdany J.","Yazdany","Jinoos","J.","103"
"0033847918","7003471385","McMeel J.","McMeel","J. Wallace","J.W.","16"
"0033847918","7006235602","Kazlauskas A.","Kazlauskas","Andrius","A.","138"
"0033847918","7004402909","Rahimi N.","Rahimi","Nader","N.","49"
"22344437713","56693119900","Lee S.","Lee","Sunyoung","S.","7"
"22344437713","8587827900","Jilan S.","Jilan","Shahla M.","S.M.","1"
"22344437713","13411057000","Nikolova G.","Nikolova","Ganka V.","G.V.","10"
"22344437713","6506173490","Carpizo D.","Carpizo","Darren R.","D.R.","32"
"22344437713","7005914625","Luisa Iruela-Arispe M.","Luisa Iruela-Arispe","M.","M.","135"
"0035053713","7003785849","Lelièvre E.","Lelièvre","Etienne","E.","16"
"0035053713","6507494372","Lionneton F.","Lionneton","Frédéric","F.","12"
"0035053713","6701753604","Soncin F.","Soncin","Fabrice","F.","53"
"0035053713","7005841564","VANDENBUNDER B.","VANDENBUNDER","Bernard","B.","57"
"4244078727","35354714500","Matsumoto T.","Matsumoto","Taro","T.","81"
"4244078727","7006342113","Claesson- Welsh L.","Claesson- Welsh","Lena","L.","154"
"33646417088","7102717177","Miao H.","Miao","Huaquan","H.","34"
"33646417088","36887678000","Hu K.","Hu","Kun","K.","1"
"33646417088","6603196092","Jimenez X.","Jimenez","Xenia","X.","28"
"33646417088","8083937200","Navarro E.","Navarro","Elizabeth C.","E.C.","9"
"33646417088","7409191007","Zhang H.","Zhang","Haifan","H.","31"
"33646417088","49761755500","Lu D.","Lu","Dan","D.","40"
"33646417088","7102252533","Ludwig D.","Ludwig","Dale L.","D.L.","63"
"33646417088","6507638553","Balderes P.","Balderes","Paul","P.","23"
"33646417088","55884765100","Zhu Z.","Zhu","Zhenping","Z.","138"
"20044364346","35407744900","Miller K.","Miller","Kathy D.","K.D.","184"
"20044364346","6603225380","Chap L.","Chap","Linnea I.","L.I.","12"
"20044364346","7102700685","Holmes F.","Holmes","Frankie Ann","F.A.","65"
"20044364346","7004071745","Cobleigh M.","Cobleigh","Melody A.","M.A.","61"
"20044364346","6602367133","Marcom P.","Marcom","Paul Kelly","P.K.","100"
"20044364346","6701329459","Fehrenbacher L.","Fehrenbacher","Louis","L.","21"
"20044364346","6602301860","Dickler M.","Dickler","Maura N.","M.N.","83"
"20044364346","6604089333","Overmoyer B.","Overmoyer","Beth A.","B.A.","60"
"20044364346","7102961167","Reimann J.","Reimann","James D.","J.D.","17"
"20044364346","36341381300","Sing A.","Sing","Amy","A.","6"
"20044364346","6701667313","Langmuir V.","Langmuir","Virginia K.","V.K.","13"
"20044364346","55208975700","Rugo H.","Rugo","Hope S.","H.S.","288"
"33846181370","35433052300","Motzer R.","Motzer","Robert J.","R.J.","373"
"33846181370","6701442372","Hutson T.","Hutson","Thomas E.","T.E.","144"
"33846181370","56592545700","Tomczak P.","Tomczak","Piotr","P.","24"
"33846181370","9635880600","Michaelson D.","Michaelson","Dror","D.","6"
"33846181370","35420649200","Bukowski R.","Bukowski","Ronald M.","R.M.","274"
"33846181370","7003365101","Rixe O.","Rixe","Olivier","O.","138"
"33846181370","26435973800","Oudard S.","Oudard","Stéphane","S.","230"
"33846181370","7006657761","Négrier S.","Négrier","Sylvie","S.","148"
"33846181370","7004685222","Szczylik C.","Szczylik","Cezary A.","C.A.","92"
"33846181370","12773340600","Kim S.","Kim","Sindy T.","S.T.","24"
"33846181370","57141552100","Chen I.","Chen","Isan","I.","13"
"33846181370","15761834600","Bycott P.","Bycott","Paul W.","P.W.","27"
"33846181370","16218305600","Baum C.","Baum","Charles M.","C.M.","33"
"33846181370","18534796600","Figlin R.","Figlin","Robert Alan","R.A.","311"
"0032907687","7005398610","Neufeld G.","Neufeld","Gera","G.","77"
"0032907687","7202415742","Cohen T.","Cohen","Tzafra","T.","33"
"0032907687","6506219105","Gengrinovitch S.","Gengrinovitch","Stela","S.","4"
"0032907687","6506219179","Poltorak Z.","Poltorak","Zoya","Z.","4"
"0028090642","7005346479","Plate K.","Plate","Karl Heinz","K.H.","133"
"0028090642","7004144990","Breier G.","Breier","Georg","G.","94"
"0028090642","56273816700","Weich H.","Weich","Herbert A.","H.A.","21"
"0028090642","7006043414","Mennel H.","Mennel","Hans Dieter","H.D.","58"
"0028090642","56276657100","Risau W.","Risau","Werner","W.","66"
"0033856243","55108936200","Philipp W.","Philipp","Wolfgang E.","W.E.","16"
"0033856243","6701715021","Speicher L.","Speicher","Lilly","L.","19"
"0033856243","7005235085","Humpel C.","Humpel","Christian","C.","158"
"33749445317","7006170399","Rosenfeld P.","Rosenfeld","Philip J.","P.J.","176"
"33749445317","55505256000","Brown D.","Brown","David M.","D.M.","100"
"33749445317","7003923131","Heier J.","Heier","Jeffrey S.","J.S.","115"
"33749445317","34568132800","Boyer D.","Boyer","David S.","D.S.","125"
"33749445317","55613172000","Kaiser P.","Kaiser","Peter K.","P.K.","236"
"33749445317","23669994700","Chung C.","Chung","Carol","C.","10"
"33749445317","36845490900","Kim R.","Kim","Robert","R.","8"
"33845490014","7102287488","Sandler A.","Sandler","Alan B.","A.B.","184"
"33845490014","34770502200","Gray R.","Gray","Robert J.","R.J.","77"
"33845490014","55420550900","Perry M.","Perry","Michael C.","M.C.","87"
"33845490014","6507427248","Brahmer J.","Brahmer","Julie Renee","J.R.","127"
"33845490014","7201945710","Schiller J.","Schiller","Joan Hoff","J.H.","200"
"33845490014","7004580197","Dowlati A.","Dowlati","Afshin","A.","136"
"33845490014","7003778670","Lilenbaum R.","Lilenbaum","Rogerio C.","R.C.","83"
"33845490014","55574241241","Johnson D.","Johnson","David C.","D.C.","41"
"0142166332","7103057679","Semenza G.","Semenza","Gregg L.","G.L.","384"
"0021111648","56751078000","Senger D.R.","Senger","Donald R.","D.R.",""
"0021111648","7102963197","Galli S.","Galli","Stephen Joseph","S.J.","229"
"0021111648","7102905407","Dvoràk A.","Dvoràk","Ann M.","A.M.","156"
"0021111648","6603160348","Perruzzi C.","Perruzzi","Carole A.","C.A.","21"
"0021111648","20536043200","Susan Harvey V.","Susan Harvey","V.","V.","1"
"0021111648","7103094318","Dvorak H.","Dvorak","Harold F.","H.F.","102"
"0029006696","57190979407","Shalaby F.","Shalaby","Fouad Y.","F.Y.","5"
"0029006696","35392915000","Rossant J.","Rossant","Janet","J.","260"
"0029006696","7406903492","Yamaguchi T.","Yamaguchi","Terry","T.","50"
"0029006696","6701728970","Gertsenstein M.","Gertsenstein","Marina","M.","58"
"0029006696","7407060280","Wu X.","Wu","Xiangfu","X.","167"
"0029006696","7005448008","Breitman M.","Breitman","Martin L.","M.L.","6"
"0029006696","7006521379","Schuh A.","Schuh","Andre C.","A.C.","72"
"0029920054","6701747733","Siemeister G.","Siemeister","Gerhard","G.","40"
"0029920054","6603595776","Weindel K.","Weindel","Karin","K.","10"
"0029920054","6602134557","Mohrs K.","Mohrs","Katja","K.","19"
"0029920054","6603656548","Barleon B.","Barleon","Bernhard","B.","18"
"0029920054","6701530178","Martiny-Baron G.","Martiny-Baron","Georg","G.","40"
"0029920054","7006347285","Marmé D.","Marmé","Dieter","D.","63"
"0034816746","6507468368","Sivak-Callcott J.","Sivak-Callcott","Jennifer A.","J.A.","29"
"0034816746","7102880500","O'Day D.","O'Day","Denis M D","D.M.D.","50"
"0034816746","35556496700","Gass J.","Gass","John Donald Mcintyre","J.D.M.","77"
"0034816746","7403610348","Tsai J.","Tsai","James","J.","62"
"0029965081","7004208883","Soker S.","Soker","Shay","S.","160"
"0029965081","7004084373","Fidder H.","Fidder","Herman","H.","1"
"0029965081","7005398610","Neufeld G.","Neufeld","Gera","G.","77"
"0029965081","23080587400","Klagsbrun M.","Klagsbrun","Michael A.","M.A.","129"
"0032549799","7004208883","Soker S.","Soker","Shay","S.","160"
"0032549799","7402272558","Takashima S.","Takashima","Seiji","S.","141"
"0032549799","7102717177","Miao H.","Miao","Huaquan","H.","34"
"0032549799","7005398610","Neufeld G.","Neufeld","Gera","G.","77"
"0032549799","23080587400","Klagsbrun M.","Klagsbrun","Michael A.","M.A.","129"
"33749426139","23398669600","Steinbrook R.","Steinbrook","Robert L.","R.L.","140"
"33745926802","7007105693","Tam B.","Tam","Betty","B.","15"
"33745926802","55574243353","Wei K.","Wei","Kevin","K.","3"
"33745926802","7003835487","Rudge J.","Rudge","John S.","J.S.","53"
"33745926802","55420113800","Hoffman J.","Hoffman","Jana","J.","5"
"33745926802","6701651861","Holash J.","Holash","Jocelyn A.","J.A.","40"
"33745926802","8062472100","Park S.","Park","Sangki","S.","9"
"33745926802","24482581500","Yuan J.","Yuan","Jenny","J.","16"
"33745926802","36722134100","Hefner C.","Hefner","Colleen","C.","7"
"33745926802","7006406628","Chartier C.","Chartier","Cécile","C.","10"
"33745926802","7601457724","Lee J.","Lee","JengShin","J.","19"
"33745926802","14037320000","Jiang S.","Jiang","Shelly","S.","3"
"33745926802","14037899300","Niyak N.","Niyak","Nihar R.","N.R.","1"
"33745926802","26643012500","KUYPERS F.","KUYPERS","FRANS A.","F.A.","123"
"33745926802","7403574156","Ma L.","Ma","Lisa","L.","30"
"33745926802","57190524459","Sundram U.","Sundram","Uma","U.","4"
"33745926802","55483800700","Wu G.","Wu","Grace","G.","3"
"33745926802","55599951500","Garcia J.","Garcia","Joseph A.","J.A.","40"
"33745926802","7005420311","Schrier S.","Schrier","Stanley L.","S.L.","56"
"33745926802","7201570077","Maher J.","Maher","Jacquelyn J.","J.J.","62"
"33745926802","26643428400","Johnson R.","Johnson","Randall Scott","R.S.","197"
"33745926802","7103082419","Yancopouloš G.","Yancopouloš","George D.","G.D.","315"
"33745926802","7102003852","Mulligan R.","Mulligan","Richard C.","R.C.","112"
"33745926802","7404480701","Kuo C.","Kuo","Calvin","C.","95"
"0026702970","7003357728","Terman B.","Terman","Bruce I.","B.I.","21"
"0026702970","7801536399","Dougher-Vermazen M.","Dougher-Vermazen","Maureen","M.","2"
"0026702970","35594590700","Carrion M.","Carrion","Miguel E.","M.E.","4"
"0026702970","8874099200","Dimitrov D.","Dimitrov","Dragan","D.",""
"0026702970","6603268799","Armellino D.","Armellino","Douglas C.","D.C.","14"
"0026702970","7005862248","Gospodarowicz D.","Gospodarowicz","Denis J.","D.J.","2"
"0026702970","7007123720","Böhlen P.","Böhlen","Peter S.","P.S.","72"
"0027997863","56268040600","Waltenberger J.","Waltenberger","Johannes L.","J.L.","218"
"0027997863","7006342113","Claesson- Welsh L.","Claesson- Welsh","Lena","L.","154"
"0027997863","13605872400","Siegbahn A.","Siegbahn","Agneta","A.","185"
"0027997863","7201837210","Shibuya M.","Shibuya","Masabumi","M.","245"
"0027997863","35479755300","Heldin - C.","Heldin -","Carl Henrik","C.H.","273"
"2542631833","6602923655","Zelzer E.","Zelzer","Elazar","E.","51"
"2542631833","6602775632","Mamluk R.","Mamluk","Roni","R.","10"
"2542631833","35447238300","Ferrara N.","Ferrara","Napoleone M A","N.M.A.","248"
"2542631833","26643428400","Johnson R.","Johnson","Randall Scott","R.S.","197"
"2542631833","7003570502","Schipani E.","Schipani","Ernestina","E.","107"
"2542631833","35403161200","OLSEN B.","OLSEN","Björn Reino","B.R.","239"
"15544389968","7005966039","Sledge G.","Sledge","George W.","G.W.","333"
"27544479318","16938226700","Arora A.","Arora","Amit K.","A.K.","20"
"27544479318","6701566087","Scholar E.","Scholar","Eric M.","E.M.","197"
"33845342538","7006233366","Amato R.","Amato","Robert J.","R.J.","146"
"33845342538","15127434400","Jac J.","Jac","Jaroslaw","J.","10"
"33751106653","7005095597","Collins I.","Collins","Ian","I.","110"
"33751106653","7102917811","Workman P.","Workman","Paul L.","P.L.","338"
"33747058998","7103037653","Schultze J.","Schultze","Joachim Ludwig","J.L.","177"
"22044442973","7202948932","Krause D.","Krause","Daniela S.","D.S.","25"
"22044442973","35518895100","Van Etten R.","Van Etten","Richard A.","R.A.","90"
"14644415949","6603894184","Rini B.","Rini","Brian I.","B.I.","337"
"14644415949","34572712500","Small E.","Small","Eric J.","E.J.","18"
"33749238553","36971848700","Wilhelm S.","Wilhelm","Scott M.","S.M.","60"
"33749238553","7403317365","Carter C.","Carter","Christopher A.","C.A.","19"
"33749238553","7401592972","Lynch M.","Lynch","Mark J.","M.J.","15"
"33749238553","6701536420","Lowinger T.","Lowinger","Timothy B.","T.B.","20"
"33749238553","7202538959","Dumas J.","Dumas","Jacques","J.","38"
"33749238553","7410290322","Smith R.","Smith","Roger A.","R.A.","20"
"33749238553","57193000068","Schwartz B.","Schwartz","Brian","B.","13"
"33749238553","7006500489","Simantov R.","Simantov","Ronit","R.","35"
"33749238553","7201814705","Kelley S.","Kelley","Susan L.","S.L.","9"
"33644833910","35433052300","Motzer R.","Motzer","Robert J.","R.J.","373"
"33644833910","7003834688","Michaelson M.","Michaelson","Mark Dror","M.D.","85"
"33644833910","7005423973","Redman B.","Redman","Bruce G.","B.G.","78"
"33644833910","7004151293","Hudes G.","Hudes","Gary R.","G.R.","110"
"33644833910","7006655086","Wilding G.","Wilding","George","G.","207"
"33644833910","18534796600","Figlin R.","Figlin","Robert Alan","R.A.","311"
"33644833910","7202385194","Ginsberg M.","Ginsberg","Michelle S.","M.S.","116"
"33644833910","12773340600","Kim S.","Kim","Sindy T.","S.T.","24"
"33644833910","16218305600","Baum C.","Baum","Charles M.","C.M.","33"
"33644833910","6603306448","DePrimo S.","DePrimo","Samuel E.","S.E.","32"
"33644833910","7410062122","Li J.","Li","Jimzhiming","J.","24"
"33644833910","7006304991","Bello C.","Bello","Carlo L.","C.L.","30"
"33644833910","7003773191","Theuer C.","Theuer","Charles P.","C.P.","55"
"33644833910","7201471436","George D.","George","Daniel J.","D.J.","194"
"33644833910","6603894184","Rini B.","Rini","Brian I.","B.I.","337"
"0042343801","8214942000","Yang J.","Yang","James C.","J.C.","148"
"0042343801","7004103980","Haworth L.","Haworth","Leah R.","L.R.","13"
"0042343801","7003525064","Sherry R.","Sherry","Richard M.","R.M.","73"
"0042343801","7006193013","Hwu P.","Hwu","Patrick","P.","217"
"0042343801","7005940705","Schwartzentruber D.","Schwartzentruber","Douglas J.","D.J.","53"
"0042343801","7005606191","Topalían S.","Topalían","Suzanne L.","S.L.","90"
"0042343801","35393573500","Steinberg S.","Steinberg","Seth M.","S.M.","487"
"0042343801","34975278100","Chen H.","Chen","Helen","H.","77"
"0042343801","55572006200","Rosenberg S.","Rosenberg","Steven Aaron","S.A.","540"
"30644460519","16735676200","Nagy V.","Nagy","Vincent Z.","V.Z.","23"
"30644460519","17535055400","Schneider H.","Schneider","Henning M.","H.M.","13"
"30644460519","6603857847","Valanský L.","Valanský","Ladislav","L.","18"
"30644460519","7005456044","Sokol L.","Sokol","Ladislav","L.","20"
"33846893632","35433577500","Pantuck A.","Pantuck","Allan J.","A.J.","256"
"33846893632","7103271434","Belldegrun A.","Belldegrun","Arie S.","A.S.","253"
"33846893632","18534796600","Figlin R.","Figlin","Robert Alan","R.A.","311"
"24644519463","7006799297","Aus G.","Aus","Gunnar","G.","103"
"24644519463","7102063564","Abboü C.","Abboü","Claude Claude","C.C.","348"
"24644519463","7102448209","Bolla M.","Bolla","Michel","M.","188"
"24644519463","7102024413","Heidenreich A.","Heidenreich","Axel","A.","447"
"24644519463","7402444483","SchmiD. H.","SchmiD.","Hans Peter","H.P.","184"
"24644519463","7006019341","Van Poppel H.","Van Poppel","Hein Van A M","H.V.A.M.","413"
"24644519463","35582196300","Wolff J.","Wolff","Johannes Maria","J.M.","116"
"24644519463","7004637439","Zattoni F.","Zattoni","Filiberto","F.","128"
"4344682179","7004550249","Dahut W.","Dahut","William L.","W.L.","170"
"4344682179","6701767362","Gulley J.","Gulley","James L.","J.L.","186"
"4344682179","35417284600","Arlen P.","Arlen","Philip M.","P.M.","112"
"4344682179","8657227100","Liu Y.","Liu","Yinong","Y.","3"
"4344682179","6506699652","Fedenko K.","Fedenko","Kathy M.","K.M.","5"
"4344682179","35393573500","Steinberg S.","Steinberg","Seth M.","S.M.","487"
"4344682179","7601526270","Wright J.","Wright","John J.","J.J.","187"
"4344682179","7003555663","Parnes H.","Parnes","Howard L.","H.L.","119"
"4344682179","8054736800","Chen C.","Chen","Clara","C.","113"
"4344682179","36071904900","Jones E.","Jones","Elizabeth C.","E.C.","59"
"4344682179","7402174735","Parker C.","Parker","Catherine E.","C.E.","5"
"4344682179","7102686573","Linehan W.","Linehan","W. Marston","W.M.","504"
"4344682179","35377337900","Figg W.","Figg","William Douglas","W.D.","594"
"33846803793","35377337900","Figg W.","Figg","William Douglas","W.D.","594"
"33846803793","7003329157","Retter A.","Retter","Avi S.","A.S.","9"
"33846803793","35393573500","Steinberg S.","Steinberg","Seth M.","S.M.","487"
"33846803793","7004550249","Dahut W.","Dahut","William L.","W.L.","170"
"33746423135","7102600608","Dawson N.","Dawson","Nancy Ann","N.A.","74"
"33750728404","54790578200","Carducci M.","Carducci","Michael A.","M.A.","331"
"33750728404","7003673599","Jimeno A.","Jimeno","Antonio","A.","59"
"3943104783","6601962746","Ziada A.","Ziada","Ali M.","A.M.","34"
"3943104783","8543289600","Barqawi A.","Barqawi","Al Baha","A.B.","74"
"3943104783","7005204065","Glodé L.","Glodé","Leonard Michael","L.M.","53"
"3943104783","7003396171","Varella-Garcia M.","Varella-Garcia","Marileila","M.","221"
"3943104783","6506438190","Crighton F.","Crighton","Frances","F.","10"
"3943104783","6602336553","Majeski S.","Majeski","Susan A.","S.A.","1"
"3943104783","36916453200","Rosenblum M.","Rosenblum","Mark","M.","4"
"3943104783","7202168131","Kane M.","Kane","Madeleine A.","M.A.","37"
"3943104783","55739203900","Chen L.","Chen","Lin","L.","1"
"3943104783","7201680031","Crawford E.","Crawford","Erin David","E.D.","418"
"33748576904","36856347000","Lin A.","Lin","Amy","A.","23"
"33748576904","6603894184","Rini B.","Rini","Brian I.","B.I.","337"
"33748576904","35395348100","Weinberg V.","Weinberg","Vivian K.","V.K.","150"
"33748576904","14522193400","Fong K.","Fong","Kristen","K.","2"
"33748576904","7403275624","Ryan C.","Ryan","Charles J.","C.J.","138"
"33748576904","7402322949","Rosenberg J.","Rosenberg","Jonathan E.","J.E.","97"
"33748576904","7005621615","Fong L.","Fong","Lawrence","L.","72"
"33748576904","7101912061","Small E.","Small","Eric J.","E.J.","234"
"33846927744","7003906526","De Bono J.","De Bono","Johann Sebastian","J.S.","404"
"33846927744","7006039771","Bellmunt J.","Bellmunt","Joaquim","J.","311"
"33846927744","9740870900","Attard G.","Attard","Gerhardt","G.","122"
"33846927744","36051231900","Droz J.","Droz","Jean Pierre","J.P.","209"
"33846927744","7404256454","Miller K.","Miller","Kurt M D","K.M.D.","301"
"33846927744","6701799407","Fléchon A.","Fléchon","Aude","A.","122"
"33846927744","7006112513","Sternberg C.","Sternberg","Cora N.","C.N.","12"
"33846927744","55537826200","Parker C.","Parker","Chris C.","C.C.","206"
"33846927744","7003569698","Zugmaier G.","Zugmaier","Gerhard","G.","26"
"33846927744","15843492700","Hersberger-Gimenez V.","Hersberger-Gimenez","Veronica","V.","1"
"33846927744","6507927057","Cockey L.","Cockey","Louise","L.","6"
"33846927744","7201987236","Mason M.","Mason","Malcolm David","M.D.","274"
"33846927744","8911515900","Graham J.","Graham","John D P","J.D.P.","54"
"34247337239","8627153600","Mitra A.","Mitra","Anirban P.","A.P.","49"
"34247337239","7003283938","Datar R.","Datar","Ram H.","R.H.","83"
"34247337239","23666782900","Cote R.","Cote","Richard James","R.J.","195"
"33845886440","7005966511","Geyer C.","Geyer","Charles E.","C.E.","85"
"33845886440","15753765900","FORSTER J.","FORSTER","John K.","J.K.","9"
"33845886440","7005712756","Lindquist D.","Lindquist","Deborah L.","D.L.","14"
"33845886440","7404255219","Chan S.","Chan","Stephen","S.","108"
"33845886440","36341127800","Romieu C.","Romieu","C. Gilles","C.G.","2"
"33845886440","7004171357","Pieńkowski T.","Pieńkowski","Tadeusz J.","T.J.","83"
"33845886440","6507571649","Jagiełło-Gruszfeld A.","Jagiełło-Gruszfeld","Agnieszka","A.","15"
"33845886440","7006002341","Crown J.","Crown","John P A","J.P.A.","202"
"33845886440","7403168328","Chan A.","Chan","Arlene","A.","48"
"33845886440","7102640009","Kaufman B.","Kaufman","Bella","B.","97"
"33845886440","7005716533","Skarlos D.","Skarlos","Dimosthenis Vasilios","D.V.","173"
"33845886440","8667551900","Campone M.","Campone","Mario","M.","67"
"33845886440","7202245669","Davidson N.","Davidson","Neville G P","N.G.P.","41"
"33845886440","7404267243","Berger M.","Berger","Mark S.","M.S.","35"
"33845886440","7006501340","Oliva C.","Oliva","Cristina","C.","35"
"33845886440","8047579400","Rubin S.","Rubin","Stephen D.","S.D.","19"
"33845886440","15754463500","Stein S.","Stein","Steven H.","S.H.","28"
"33845886440","7402888874","Cameron D.","Cameron","David A.","D.A.","249"
"1542784354","6508388814","Kemmer K.","Kemmer","Kathleen A.","K.A.","5"
"1542784354","35395023300","Corless C.","Corless","Christopher L.","C.L.","265"
"1542784354","55580541400","Fletcher J.","Fletcher","Jonathan A.","J.A.","227"
"1542784354","6506875921","McGreevey L.","McGreevey","Laura S.","L.S.","15"
"1542784354","7003371633","Haley A.","Haley","Andrea D.","A.D.","6"
"1542784354","7201961217","Griffith D.","Griffith","Diana J.","D.J.","17"
"1542784354","7006811448","Cummings O.","Cummings","Oscar William","O.W.","158"
"1542784354","6603718405","Wait C.","Wait","Cecily L.","C.L.","8"
"1542784354","6507768169","Town A.","Town","Ajia R.","A.R.","13"
"1542784354","56214870600","Heinrich M.","Heinrich","Michael Charles","M.C.","190"
"33644864408","7102295604","Einhorn L.","Einhorn","Lawrence H.","L.H.","255"
"33644864408","12776054100","Brames M.","Brames","Mary Jacqueline","M.J.","21"
"33644864408","56214870600","Heinrich M.","Heinrich","Michael Charles","M.C.","190"
"33644864408","35395023300","Corless C.","Corless","Christopher L.","C.L.","265"
"33644864408","7004409286","Madani A.","Madani","Ali M.","A.M.","7"
"0036724737","7005028216","Soule S.","Soule","Sharon E.","S.E.","9"
"0036724737","35407744900","Miller K.","Miller","Kathy D.","K.D.","184"
"0036724737","35586778200","Baldridge L.","Baldridge","Lee Ann","L.A.","48"
"0036724737","38761346800","Kirkpatrick K.","Kirkpatrick","K.","K.","1"
"0036724737","26643574100","Cheng L.","Cheng","Liang","L.","825"
"0036724737","8912821900","Gilbert J.","Gilbert","Jennifer L.","J.L.","6"
"0036724737","7410391364","Smith L.","Smith","Lisa R.","L.R.","4"
"0036724737","6602186203","Thurston V.","Thurston","Virginia Carol","V.C.","16"
"0036724737","7007086069","Vance G.","Vance","Gail Habegger","G.H.","96"
"0036724737","7102295604","Einhorn L.","Einhorn","Lawrence H.","L.H.","255"
"0032804613","7004421570","Kollmannsberger C.","Kollmannsberger","Christian K.","C.K.","184"
"0032804613","7004166642","Preßler H.","Preßler","Harald","H.","14"
"0032804613","35409552100","Mayer F.","Mayer","Frank","F.","212"
"0032804613","55110593500","Kanz L.","Kanz","Lothar","L.","472"
"0032804613","55141388100","Bokemeyer C.","Bokemeyer","Carsten Carsten","C.C.","670"
"20144387154","6506644843","Basciani S.","Basciani","Sabrina","S.","33"
"20144387154","57189495763","Brama M.","Brama","Marina","M.","25"
"20144387154","7006914397","Mariani S.","Mariani","Stefania","S.","62"
"20144387154","15135281600","De Luca G.","De Luca","Gabriele","G.","16"
"20144387154","6701332225","Arizzi M.","Arizzi","Mario","M.","17"
"20144387154","6602294318","Vesci L.","Vesci","Loredana","L.","55"
"20144387154","7003737359","Pisano C.","Pisano","Claudio C P","C.C.P.","124"
"20144387154","56017372500","Dolci S.","Dolci","Susanna","S.","53"
"20144387154","7004721691","Spera G.","Spera","Giovanni","G.","91"
"20144387154","7003793266","Gnessi L.","Gnessi","Lucio","L.","66"
"33746757599","7004481051","Froehner M.","Froehner","Michael","M.","184"
"33746757599","6602084023","Beuthien-Baumann B.","Beuthien-Baumann","Bettina","B.","79"
"33746757599","6603391179","Dittert D.","Dittert","Dag Daniel D","D.D.D.","27"
"33746757599","7005327337","Schuler U.","Schuler","Ulrich S.","U.S.","57"
"33746757599","7201423122","Wirth M.","Wirth","Manfred Peter","M.P.","323"
