auth_sid,full_name,last_name,first_name,last_first_initial,doc_count_test,doc_count_total,auth_rrbr,auth_pir
7101917814,mach bernard,mach,bernard,mach b,3,55,0.0545454545454545,17
7101921515,bodmer julia g.,bodmer,julia g,bodmer j,2,36,0.0555555555555556,6
7101924157,janossy george j.,janossy,george j,janossy g,13,74,0.175675675675676,575
7101925951,poon pak,poon,pak,poon p,2,5,0.4,84
7101926623,mellstedt håkan t.,mellstedt,håkan t,mellstedt h,10,185,0.0540540540540541,790
7101926966,verdonck leo f.,verdonck,leo f,verdonck l,14,173,0.0809248554913295,152
7101929588,coombs robin r a,coombs,robin r a,coombs r,12,1,12,1384
7101929790,vandenbark arthur a.,vandenbark,arthur a,vandenbark a,1,174,0.00574712643678161,2
7101930000,eisinger josef,eisinger,josef,eisinger j,1,1,1,3
7101930698,pollard stephen g.,pollard,stephen g,pollard s,2,77,0.025974025974026,10
7101935056,möller winfried,möller,winfried,möller w,1,66,0.0151515151515152,2
7101936259,easty david l e,easty,david l e,easty d,2,57,0.0350877192982456,12
7101939001,feinberg mark b.,feinberg,mark b,feinberg m,1,86,0.0116279069767442,2
7101940156,aruffo alejandro a.,aruffo,alejandro a,aruffo a,3,88,0.0340909090909091,22
7101941326,sayegh mohamed h.,sayegh,mohamed h,sayegh m,3,377,0.00795755968169761,5
7101942982,van leeuwen joost e m,van leeuwen,joost e m,van leeuwen j,3,2,1.5,24
7101943095,montgomery paul g.,montgomery,paul g,montgomery p,1,10,0.1,1
7101944576,herron james n.,herron,james n,herron j,1,35,0.0285714285714286,3
7101945858,navarro sébastien,navarro,sébastien,navarro s,1,10,0.1,15
7101945918,drummond alan h.,drummond,alan h,drummond a,1,14,0.0714285714285714,2
7101952340,iglesias antonio h.,iglesias,antonio h,iglesias a,1,33,0.0303030303030303,11
7101953139,maurer dieter,maurer,dieter,maurer d,1,42,0.0238095238095238,1
7101957349,mayor satyajit,mayor,satyajit,mayor s,1,90,0.0111111111111111,9
7101958503,downes cp peter,downes,cp peter,downes c,1,93,0.010752688172043,3
7101959075,holler ernst,holler,ernst,holler e,4,256,0.015625,119
7101959246,ferraro giovanni,ferraro,giovanni,ferraro g,1,16,0.0625,1
7101959776,haussler mark r.,haussler,mark r,haussler m,1,60,0.0166666666666667,2
7101960059,caligiuri michael a.,caligiuri,michael a,caligiuri m,2,344,0.00581395348837209,16
7101961643,levin wendy j.,levin,wendy j,levin w,1,6,0.166666666666667,2
7101962660,keane william f.,keane,william f,keane w,1,97,0.0103092783505155,1
7101963583,mcclelland david brian l,mcclelland,david brian l,mcclelland d,1,33,0.0303030303030303,20
7101965359,foote jefferson timothy,foote,jefferson timothy,foote j,2,18,0.111111111111111,109
7101971504,krammer peter heinrich,krammer,peter heinrich,krammer p,3,336,0.00892857142857143,31
7101971919,ley timothy j.,ley,timothy j,ley t,1,148,0.00675675675675676,1
7101975855,huhn dieter,huhn,dieter,huhn d,2,116,0.0172413793103448,61
7101977631,cowan ann e.,cowan,ann e,cowan a,1,42,0.0238095238095238,17
7101979095,moroni mauro,moroni,mauro,moroni m,1,153,0.0065359477124183,2
7101979994,von boehmer harald,von boehmer,harald,von boehmer h,2,171,0.0116959064327485,35
7101981098,monahan john j.,monahan,john j,monahan j,2,13,0.153846153846154,22
7101982447,van den berg carmen w.,van den berg,carmen w,van den berg c,3,57,0.0526315789473684,43
7101984561,bettini roberto,bettini,roberto,bettini r,1,38,0.0263157894736842,1
7101986513,kourilsky philippe,kourilsky,philippe,kourilsky p,3,111,0.027027027027027,25
7101986750,bush sharon a.,bush,sharon a,bush s,2,4,0.5,6
7101987581,füst george,füst,george,füst g,1,210,0.00476190476190476,81
7101989674,kopecký kenneth j.,kopecký,kenneth j,kopecký k,7,83,0.0843373493975904,43
7101989912,cawley john c.,cawley,john c,cawley j,1,44,0.0227272727272727,28
7101990692,swash michael,swash,michael,swash m,1,193,0.00518134715025907,2
7101990762,colton clark k.,colton,clark k,colton c,1,65,0.0153846153846154,1
7101992126,herrmann steven h.,herrmann,steven h,herrmann s,1,16,0.0625,20
7101997441,patterson keith g.,patterson,keith g,patterson k,2,11,0.181818181818182,17
7101998967,arata yoji,arata,yoji,arata y,3,53,0.0566037735849057,13
7101999313,tatsumi eiji,tatsumi,eiji,tatsumi e,1,34,0.0294117647058824,1
7102001764,de witte theo c m,de witte,theo c m,de witte t,1,31,0.032258064516129,4
7102003852,mulligan richard c.,mulligan,richard c,mulligan r,1,112,0.00892857142857143,92
7102004118,ihle james n.,ihle,james n,ihle j,1,102,0.00980392156862745,4
7102005057,strand mette,strand,mette,strand m,2,10,0.2,4
7102005298,morrison francis s.,morrison,francis s,morrison f,1,1,1,4
7102006569,neubauer andreas,neubauer,andreas,neubauer a,1,220,0.00454545454545455,1
7102009985,egan marianne l.,egan,marianne l,egan m,1,4,0.25,14
7102010316,nadeau joseph h.,nadeau,joseph h,nadeau j,1,184,0.00543478260869565,1
7102010567,pearson william r.,pearson,william r,pearson w,1,54,0.0185185185185185,57
7102010767,perlmann peter h.,perlmann,peter h,perlmann p,1,42,0.0238095238095238,3
7102011885,fieschi cesare,fieschi,cesare,fieschi c,3,80,0.0375,8
7102012934,rammensee hans georg,rammensee,hans georg,rammensee h,1,296,0.00337837837837838,18
7102014633,santos george w.,santos,george w,santos g,13,1,13,45
7102019685,summers gail gail,summers,gail gail,summers g,1,96,0.0104166666666667,1
7102024608,platts- mills thomas a. e.,platts- mills,thomas a e,platts- mills t,2,247,0.00809716599190283,12
7102025004,wingard john reid,wingard,john reid,wingard j,8,315,0.0253968253968254,49
7102026458,albright charles f.,albright,charles f,albright c,1,55,0.0181818181818182,9
7102026595,nydegger urs e rnst,nydegger,urs e rnst,nydegger u,1,120,0.00833333333333333,1
7102027212,bowman laura c.,bowman,laura c,bowman l,2,66,0.0303030303030303,10
7102029152,kwok cheuk,kwok,cheuk,kwok c,1,19,0.0526315789473684,2
7102031041,schindler john d.,schindler,john d,schindler j,4,29,0.137931034482759,74
7102032783,ali farhad u.,ali,farhad u,ali f,1,40,0.025,1
7102034145,barclay a. neil,barclay,a neil,barclay a,2,78,0.0256410256410256,23
7102038118,baert luc v.,baert,luc v,baert l,1,86,0.0116279069767442,2
7102038481,mccarthy anthony j.,mccarthy,anthony j,mccarthy a,2,15,0.133333333333333,2
7102038581,farina cinthia,farina,cinthia,farina c,1,44,0.0227272727272727,3
7102038802,stevenson george t.,stevenson,george t,stevenson g,4,18,0.222222222222222,351
7102042317,paulus harold e.,paulus,harold e,paulus h,5,94,0.0531914893617021,121
7102043234,kunkel henry g.,kunkel,henry g,kunkel h,1,3,0.333333333333333,5
7102045952,kitano kazuaki,kitano,kazuaki,kitano k,1,1,1,2
7102047573,rutter william j.,rutter,william j,rutter w,5,10,0.5,76
7102050091,madden peter w.,madden,peter w,madden p,1,1,1,6
7102052104,wilkinson iain david,wilkinson,iain david,wilkinson i,1,175,0.00571428571428571,11
7102055492,grob david,grob,david,grob d,1,10,0.1,1
7102055518,salem hatem h.,salem,hatem h,salem h,1,40,0.025,1
7102057154,wheeler kate ah h,wheeler,kate ah h,wheeler k,1,10,0.1,2
7102057795,labadie jerry,labadie,jerry,labadie j,1,26,0.0384615384615385,60
7102061111,webster elizabeth l.,webster,elizabeth l,webster e,1,29,0.0344827586206897,2
7102062681,barlogie bart,barlogie,bart,barlogie b,1,54,0.0185185185185185,1
7102064098,garrido federico,garrido,federico,garrido f,1,148,0.00675675675675676,2
7102066873,a. a. woodcock a.,a a woodcock,a,a a woodcock a,1,282,0.00354609929078014,1
7102068135,roman stela r.,roman,stela r,roman s,1,1,1,2
7102070989,coffey charles w.,coffey,charles w,coffey c,1,29,0.0344827586206897,3
7102071000,hoppe richard t.,hoppe,richard t,hoppe r,7,166,0.0421686746987952,72
7102074215,raimondi susana catalina,raimondi,susana catalina,raimondi s,1,193,0.00518134715025907,2
7102074348,panayi gabriel s.,panayi,gabriel s,panayi g,4,100,0.04,88
7102075112,pichlmaier heinz,pichlmaier,heinz,pichlmaier h,2,28,0.0714285714285714,27
7102076422,leroy christine,leroy,christine,leroy c,1,25,0.04,14
7102079502,marcellin patrick m.,marcellin,patrick m,marcellin p,1,478,0.00209205020920502,4
7102082675,ashley rhoda ashley,ashley,rhoda ashley,ashley r,1,157,0.00636942675159236,6
7102085173,schiff sherrie e.,schiff,sherrie e,schiff s,3,9,0.333333333333333,18
7102085240,teshima takanori,teshima,takanori,teshima t,2,188,0.0106382978723404,10
7102085396,sprent jonathan,sprent,jonathan,sprent j,5,141,0.0354609929078014,150
7102087489,boerwinkle eric eric,boerwinkle,eric eric,boerwinkle e,1,807,0.00123915737298637,3
7102087677,olsson ingmar,olsson,ingmar,olsson i,1,2,0.5,3
7102087845,koziol james a.,koziol,james a,koziol j,3,148,0.0202702702702703,6
7102090563,nishimune yoshitake,nishimune,yoshitake,nishimune y,1,120,0.00833333333333333,9
7102094168,herrera concepción,herrera,concepción,herrera c,1,26,0.0384615384615385,28
7102095870,mellor andrew l.,mellor,andrew l,mellor a,1,153,0.0065359477124183,23
7102095954,grimaud jérôme,grimaud,jérôme,grimaud j,2,32,0.0625,5
7102096301,mack donald v.,mack,donald v,mack d,1,2,0.5,2
7102097691,meuer stefan c.,meuer,stefan c,meuer s,4,133,0.0300751879699248,43
7102099042,lilly michael b.,lilly,michael b,lilly m,1,44,0.0227272727272727,4
7102099297,büchner thomas f.,büchner,thomas f,büchner t,3,206,0.0145631067961165,46
7102103637,billingham michael ej j,billingham,michael ej j,billingham m,1,12,0.0833333333333333,14
7102103959,dover george j.,dover,george j,dover g,1,44,0.0227272727272727,4
7102105745,lowry philip a.,lowry,philip a,lowry p,1,5,0.2,3
7102107942,margolis david a.,margolis,david a,margolis d,1,42,0.0238095238095238,1
7102108515,van es. leendert a.,van es,leendert a,van es l,2,75,0.0266666666666667,2
7102110893,baron chantal,baron,chantal,baron c,2,25,0.08,15
7102111409,waldherr rüdiger,waldherr,rüdiger,waldherr r,2,62,0.032258064516129,2
7102112532,nakashima izumi,nakashima,izumi,nakashima i,2,121,0.0165289256198347,30
7102113065,warner noel l.,warner,noel l,warner n,5,1,5,49
7102115271,coster douglas john,coster,douglas john,coster d,2,121,0.0165289256198347,12
7102122335,gutman george a.,gutman,george a,gutman g,1,43,0.0232558139534884,28
7102122809,blume karl georg,blume,karl georg,blume k,8,105,0.0761904761904762,130
7102123971,wannenmacher michael f.,wannenmacher,michael f,wannenmacher m,1,215,0.00465116279069767,41
7102124340,halpern samuel e.,halpern,samuel e,halpern s,5,5,1,9
7102125208,cahill richard a.,cahill,richard a,cahill r,2,14,0.142857142857143,8
7102126496,austin howard a.,austin,howard a,austin h,2,41,0.0487804878048781,28
7102130771,goodrich james m.,goodrich,james m,goodrich j,2,34,0.0588235294117647,2
7102131094,glass david n.,glass,david n,glass d,1,72,0.0138888888888889,14
7102131381,blais johanne c.,blais,johanne c,blais j,1,21,0.0476190476190476,10
7102131732,perkins herbert a.,perkins,herbert a,perkins h,1,4,0.25,86
7102132434,sundt thoralf m.,sundt,thoralf m,sundt t,1,344,0.00290697674418605,5
7102136624,yee cassian,yee,cassian,yee c,2,69,0.0289855072463768,4
7102137191,proctor stephen john,proctor,stephen john,proctor s,1,102,0.00980392156862745,5
7102142028,wolf norman s.,wolf,norman s,wolf n,1,45,0.0222222222222222,2
7102144538,suárez susan s.,suárez,susan s,suárez s,1,68,0.0147058823529412,2
7102145437,olson thomas a.,olson,thomas a,olson t,2,41,0.0487804878048781,2
7102146673,koehler maria t.,koehler,maria t,koehler m,1,40,0.025,1
7102146975,knowles robert w.,knowles,robert w,knowles r,3,7,0.428571428571429,34
7102149934,sokolovsky mordechai v.,sokolovsky,mordechai v,sokolovsky m,1,6,0.166666666666667,2
7102149955,or reuven s b,or,reuven s b,or r,27,249,0.108433734939759,1835
7102150094,willingham mark c.,willingham,mark c,willingham m,1,190,0.00526315789473684,1
7102150611,pritchard robert s.,pritchard,robert s,pritchard r,1,4,0.25,5
7102155632,mandel hanna,mandel,hanna,mandel h,1,136,0.00735294117647059,0
7102156143,grundy jane e.,grundy,jane e,grundy j,5,14,0.357142857142857,54
7102158362,maeno takashi,maeno,takashi,maeno t,2,2,1,56
7102158640,shulman marc j.,shulman,marc j,shulman m,1,27,0.037037037037037,31
7102160067,mandel thomas e.,mandel,thomas e,mandel t,2,21,0.0952380952380952,12
7102161698,engel heike,engel,heike,engel h,2,16,0.125,12
7102162551,lister andrew andrew,lister,andrew andrew,lister a,7,171,0.0409356725146199,14
7102163646,feinberg andrew p.,feinberg,andrew p,feinberg a,1,174,0.00574712643678161,2
7102165917,bowden raleigh anne,bowden,raleigh anne,bowden r,6,59,0.101694915254237,9
7102166614,neuberger michael s.,neuberger,michael s,neuberger m,11,104,0.105769230769231,1000
7102168380,séligmann maxime,séligmann,maxime,séligmann m,2,17,0.117647058823529,16
7102174108,bydder graeme m.,bydder,graeme m,bydder g,1,147,0.00680272108843537,1
7102174121,bäckman lars a.,bäckman,lars a,bäckman l,1,263,0.00380228136882129,3
7102174409,saunders earl fred,saunders,earl fred,saunders e,1,25,0.04,1
7102175341,calabrese leonard h.,calabrese,leonard h,calabrese l,2,150,0.0133333333333333,90
7102175499,gee adrian,gee,adrian,gee a,1,1,1,1
7102175701,gee adrian,gee,adrian,gee a,2,115,0.0173913043478261,21
7102176286,gewirtz alan m.,gewirtz,alan m,gewirtz a,2,119,0.0168067226890756,2
7102177403,barrett geoff,barrett,geoff,barrett g,1,15,0.0666666666666667,75
7102178100,talbot denis c.,talbot,denis c,talbot d,1,82,0.0121951219512195,1
7102180470,nygren per åke,nygren,per åke,nygren p,4,102,0.0392156862745098,4
7102182901,steele alan w.,steele,alan w,steele a,1,5,0.2,1
7102184614,parrish rudolph s.,parrish,rudolph s,parrish r,2,23,0.0869565217391304,6
7102185479,lerner susan a.,lerner,susan a,lerner s,9,74,0.121621621621622,55
7102189321,gerok wolfgang,gerok,wolfgang,gerok w,1,9,0.111111111111111,15
7102191848,lauria francesco n.,lauria,francesco n,lauria f,2,159,0.0125786163522013,3
7102191882,striker gary e l a,striker,gary e l a,striker g,1,129,0.00775193798449612,7
7102192114,warnke roger a.,warnke,roger a,warnke r,6,124,0.0483870967741935,108
7102194115,maraninchi dominique,maraninchi,dominique,maraninchi d,9,168,0.0535714285714286,50
7102194509,tschopp jürg,tschopp,jürg,tschopp j,1,200,0.005,1
7102195640,fitzpatrick thomas b.,fitzpatrick,thomas b,fitzpatrick t,1,9,0.111111111111111,2
7102196147,kanamori heiwa,kanamori,heiwa,kanamori h,1,205,0.0048780487804878,1
7102197643,olsen nancy j.,olsen,nancy j,olsen n,1,90,0.0111111111111111,69
7102198093,tran ngoc k.,tran,ngoc k,tran n,1,3,0.333333333333333,2
7102198392,blazar bruce r.,blazar,bruce r,blazar b,16,510,0.0313725490196078,119
7102199332,harker laurence a.,harker,laurence a,harker l,1,48,0.0208333333333333,1
7102199561,cumming dale a.,cumming,dale a,cumming d,1,10,0.1,3
7102206707,bergeron christophe,bergeron,christophe,bergeron c,2,125,0.016,4
7102207764,maclennan ian c m,maclennan,ian c m,maclennan i,1,77,0.012987012987013,2
7102208346,kenyon kenneth r.,kenyon,kenneth r,kenyon k,1,26,0.0384615384615385,6
7102211612,lenoir gilbert marcel,lenoir,gilbert marcel,lenoir g,1,137,0.0072992700729927,8
7102211622,lenoir gérard m.,lenoir,gérard m,lenoir g,1,105,0.00952380952380952,3
7102211760,mattson david h.,mattson,david h,mattson d,2,27,0.0740740740740741,8
7102212620,elia marikka c.,elia,marikka c,elia m,2,7,0.285714285714286,2
7102213099,maniatis tom o m,maniatis,tom o m,maniatis t,5,107,0.0467289719626168,45
7102215933,vásquez max j.,vásquez,max j,vásquez m,1,8,0.125,1
7102216810,massa giorgio m.,massa,giorgio m,massa g,2,26,0.0769230769230769,4
7102218135,knudsen heather l.,knudsen,heather l,knudsen h,1,3,0.333333333333333,1
7102218263,schramm hans josef,schramm,hans josef,schramm h,3,9,0.333333333333333,82
7102219858,schaffner walter,schaffner,walter,schaffner w,1,90,0.0111111111111111,11
7102222178,halperin edward charles,halperin,edward charles,halperin e,1,90,0.0111111111111111,4
7102224432,kurzrock razelle,kurzrock,razelle,kurzrock r,2,297,0.00673400673400673,3
7102225623,mcintyre thomas m.,mcintyre,thomas m,mcintyre t,1,157,0.00636942675159236,1
7102226628,slattery john t.,slattery,john t,slattery j,1,72,0.0138888888888889,4
7102227186,fan franksheng,fan,franksheng,fan f,1,36,0.0277777777777778,4
7102227228,asahara toshimasa,asahara,toshimasa,asahara t,1,276,0.0036231884057971,2
7102228336,williamson tamela sterrett,williamson,tamela sterrett,williamson t,1,2,0.5,0
7102228976,cantrell john l.,cantrell,john l,cantrell j,1,3,0.333333333333333,12
7102229224,uhlén mathias,uhlén,mathias,uhlén m,4,424,0.00943396226415094,14
7102230467,cornish jacqueline m m,cornish,jacqueline m m,cornish j,17,66,0.257575757575758,167
7102233605,rivera gastón k.,rivera,gastón k,rivera g,2,65,0.0307692307692308,5
7102234109,siegel ned r.,siegel,ned r,siegel n,1,7,0.142857142857143,3
7102234472,švec františek,švec,františek,švec f,3,252,0.0119047619047619,3
7102235013,charron dominique j.,charron,dominique j,charron d,1,339,0.00294985250737463,38
7102236082,trinchieri giorgio,trinchieri,giorgio,trinchieri g,9,241,0.037344398340249,119
7102238211,meurer michael,meurer,michael,meurer m,1,291,0.00343642611683849,97
7102238315,heyman meyer r.,heyman,meyer r,heyman m,1,21,0.0476190476190476,10
7102238454,mulder nicola jane,mulder,nicola jane,mulder n,1,85,0.0117647058823529,1
7102238762,hoofnagle jay h.,hoofnagle,jay h,hoofnagle j,2,212,0.00943396226415094,5
7102239460,rudd christopher e.,rudd,christopher e,rudd c,1,108,0.00925925925925926,3
7102240400,engert andreas,engert,andreas,engert a,12,528,0.0227272727272727,84
7102241577,klaus gerry g b,klaus,gerry g b,klaus g,2,24,0.0833333333333333,49
7102242274,perucca emilio p.,perucca,emilio p,perucca e,1,305,0.00327868852459016,2
7102243824,ellison jay w.,ellison,jay w,ellison j,3,53,0.0566037735849057,54
7102245198,noël pierre,noël,pierre,noël p,1,49,0.0204081632653061,1
7102245274,levi edi d i,levi,edi d i,levi e,1,72,0.0138888888888889,1
7102246116,salomon denis,salomon,denis,salomon d,1,83,0.0120481927710843,1
7102248158,straus stephen e.,straus,stephen e,straus s,2,164,0.0121951219512195,16
7102248855,reeves barnaby c.,reeves,barnaby c,reeves b,1,195,0.00512820512820513,1
7102251945,whalen robert g.,whalen,robert g,whalen r,1,29,0.0344827586206897,3
7102252651,kraft dietrich,kraft,dietrich,kraft d,3,181,0.0165745856353591,6
7102253216,henze günter h r,henze,günter h r,henze g,2,240,0.00833333333333333,28
7102253218,henze günter,henze,günter,henze g,3,11,0.272727272727273,57
7102255692,speck bruno,speck,bruno,speck b,17,26,0.653846153846154,316
7102256591,olson arthur j.,olson,arthur j,olson a,1,129,0.00775193798449612,12
7102258880,revel michel o.,revel,michel o,revel m,1,70,0.0142857142857143,2
7102259318,broder samuel e.,broder,samuel e,broder s,1,27,0.037037037037037,1
7102262547,gahrton gösta,gahrton,gösta,gahrton g,1,22,0.0454545454545455,4
7102265274,legendre christophe m.,legendre,christophe m,legendre c,2,433,0.0046189376443418,31
7102268056,sandhoff konrad,sandhoff,konrad,sandhoff k,1,224,0.00446428571428571,3
7102270696,eisen herman n.,eisen,herman n,eisen h,3,53,0.0566037735849057,36
7102271748,mahmoud hazem h.,mahmoud,hazem h,mahmoud h,1,26,0.0384615384615385,2
7102274535,caldwell charles william,caldwell,charles william,caldwell c,1,66,0.0151515151515152,2
7102275791,morimoto chikao,morimoto,chikao,morimoto c,3,186,0.0161290322580645,35
7102275845,hester jenny h.,hester,jenny h,hester j,2,5,0.4,2
7102277059,waters keith daniel,waters,keith daniel,waters k,1,30,0.0333333333333333,3
7102277991,ishikura hiroshi,ishikura,hiroshi,ishikura h,1,99,0.0101010101010101,10
7102279599,rudd pauline mary,rudd,pauline mary,rudd p,2,305,0.00655737704918033,4
7102280495,pitt mark a.,pitt,mark a,pitt m,1,14,0.0714285714285714,3
7102284043,hofmann theo,hofmann,theo,hofmann t,1,3,0.333333333333333,8
7102284466,köhler peter c.,köhler,peter c,köhler p,1,5,0.2,5
7102284966,kohler peter f.,kohler,peter f,kohler p,1,3,0.333333333333333,1
7102285557,ikehara susumu,ikehara,susumu,ikehara s,1,299,0.00334448160535117,1
7102286052,kosaka mitsuko,kosaka,mitsuko,kosaka m,1,11,0.0909090909090909,9
7102286559,sodroski joseph g.,sodroski,joseph g,sodroski j,1,288,0.00347222222222222,1
7102287528,rook alain h.,rook,alain h,rook a,2,148,0.0135135135135135,4
7102289617,parsons keith r.,parsons,keith r,parsons k,1,19,0.0526315789473684,2
7102289951,dimopoulos meletios athanasios,dimopoulos,meletios athanasios,dimopoulos m,5,592,0.00844594594594595,29
7102291671,schiller gary j.,schiller,gary j,schiller g,3,119,0.0252100840336134,18
7102293246,murase noriko,murase,noriko,murase n,1,190,0.00526315789473684,1
7102294559,chowdhury partha sarathi,chowdhury,partha sarathi,chowdhury p,2,31,0.0645161290322581,2
7102294602,mcdevitt hugh o.,mcdevitt,hugh o,mcdevitt h,1,69,0.0144927536231884,14
7102295038,gobbi m.,gobbi,m,gobbi m,5,146,0.0342465753424658,14
7102297445,longo letizia,longo,letizia,longo l,1,2,0.5,21
7102298919,friedlander martin,friedlander,martin,friedlander m,1,77,0.012987012987013,10
7102301958,perruchoud andré paul,perruchoud,andré paul,perruchoud a,1,154,0.00649350649350649,2
7102304242,mayumi mitsufumi,mayumi,mitsufumi,mayumi m,1,131,0.00763358778625954,10
7102304884,brooks edward g.,brooks,edward g,brooks e,1,42,0.0238095238095238,1
7102306503,marks cara berman,marks,cara berman,marks c,1,6,0.166666666666667,1
7102307978,tomiyama yoshiaki,tomiyama,yoshiaki,tomiyama y,1,150,0.00666666666666667,5
7102312375,sutton laurent,sutton,laurent,sutton l,4,63,0.0634920634920635,19
7102312936,amiel jean louis,amiel,jean louis,amiel j,1,2,0.5,1
7102314419,freitas antónio a.,freitas,antónio a,freitas a,2,56,0.0357142857142857,36
7102316384,meyers paul a.,meyers,paul a,meyers p,2,143,0.013986013986014,24
7102316639,singer charles r j,singer,charles r j,singer c,2,16,0.125,9
7102317313,xiong weijun,xiong,weijun,xiong w,1,3,0.333333333333333,3
7102318616,mach jean pierre,mach,jean pierre,mach j,3,70,0.0428571428571429,9
7102318689,sehgal prabhat k.,sehgal,prabhat k,sehgal p,3,25,0.12,6
7102318704,santucci annalisa,santucci,annalisa,santucci a,2,106,0.0188679245283019,14
7102318716,santucci antonella,santucci,antonella,santucci a,2,34,0.0588235294117647,4
7102319569,sierra j.,sierra,j,sierra j,7,327,0.0214067278287462,36
7102322710,gutiérrez enrique g.,gutiérrez,enrique g,gutiérrez e,1,5,0.2,28
7102324411,urban robert g.,urban,robert g,urban r,1,12,0.0833333333333333,6
7102326195,fürst daniel e.,fürst,daniel e,fürst d,2,409,0.00488997555012225,4
7102326296,haase ashley t.,haase,ashley t,haase a,1,127,0.0078740157480315,2
7102326672,firth john d.,firth,john d,firth j,3,31,0.0967741935483871,36
7102327852,farrell caroline f.,farrell,caroline f,farrell c,1,2,0.5,5
7102329520,bender anke,bender,anke,bender a,1,4,0.25,11
7102329768,"hämmerling, günter j.","hämmerling,",günter j,"hämmerling, g",1,153,0.0065359477124183,20
7102330543,cross nicholas l.,cross,nicholas l,cross n,2,14,0.142857142857143,8
7102331745,hallett janet m.,hallett,janet m,hallett j,1,2,0.5,4
7102333262,cowen didier m.,cowen,didier m,cowen d,1,57,0.0175438596491228,14
7102333901,cuatrecasas - pedro,cuatrecasas -,pedro,cuatrecasas - p,1,1,1,20
7102334451,laughlin mary j.,laughlin,mary j,laughlin m,1,108,0.00925925925925926,4
7102335041,oliveira david b g,oliveira,david b g,oliveira d,3,32,0.09375,218
7102337715,weisenburger dennis d.,weisenburger,dennis d,weisenburger d,2,292,0.00684931506849315,5
7102338284,benz christopher c.,benz,christopher c,benz c,2,104,0.0192307692307692,2
7102338421,hays anita e.,hays,anita e,hays a,2,1,2,127
7102339384,everett margaret m.,everett,margaret m,everett m,1,1,1,14
7102341585,akashi takumi,akashi,takumi,akashi t,1,72,0.0138888888888889,17
7102344144,mourad georges j.,mourad,georges j,mourad g,1,192,0.00520833333333333,5
7102344396,wahl h. g.,wahl,h g,wahl h,1,1,1,2
7102345727,jennings charay darrell,jennings,charay darrell,jennings c,1,41,0.024390243902439,6
7102348102,pearce lesley a.,pearce,lesley a,pearce l,1,13,0.0769230769230769,1
7102349082,abo toru,abo,toru,abo t,1,206,0.00485436893203883,7
7102354960,westbrook carol a.,westbrook,carol a,westbrook c,1,27,0.037037037037037,2
7102355559,head david r.,head,david r,head d,2,71,0.028169014084507,6
7102358686,sharpe sally a.,sharpe,sally a,sharpe s,1,36,0.0277777777777778,2
7102358727,wallington tim b.,wallington,tim b,wallington t,1,8,0.125,28
7102362550,slavin richard e.,slavin,richard e,slavin r,1,13,0.0769230769230769,2
7102366949,dougan gordon,dougan,gordon,dougan g,1,412,0.00242718446601942,3
7102367219,lyon gilles,lyon,gilles,lyon g,1,8,0.125,1
7102368825,krieger dorothea,krieger,dorothea,krieger d,1,1,1,5
7102369234,aiuti fernando a.,aiuti,fernando a,aiuti f,1,101,0.0099009900990099,13
7102369542,darnell james e.,darnell,james e,darnell j,1,72,0.0138888888888889,11
7102370058,horwitz david allen,horwitz,david allen,horwitz d,1,48,0.0208333333333333,2
7102377527,machin samuel j.,machin,samuel j,machin s,1,220,0.00454545454545455,1
7102379259,guillet - jean gérard,guillet -,jean gérard,guillet - j,1,122,0.00819672131147541,2
7102379763,lichter peter,lichter,peter,lichter p,4,429,0.00932400932400932,118
7102380496,schmitz norbert,schmitz,norbert,schmitz n,13,231,0.0562770562770563,168
7102383696,minoshima shinsei,minoshima,shinsei,minoshima s,1,147,0.00680272108843537,1
7102383849,carlier paolo,carlier,paolo,carlier p,1,33,0.0303030303030303,4
7102387246,mezey éva v a,mezey,éva v a,mezey e,1,117,0.00854700854700855,1
7102390602,oldham robert k.,oldham,robert k,oldham r,5,46,0.108695652173913,32
7102391047,ishizaki makoto,ishizaki,makoto,ishizaki m,1,10,0.1,11
7102391260,saglio giuseppe g.,saglio,giuseppe g,saglio g,1,250,0.004,4
7102391928,lane william s.,lane,william s,lane w,1,191,0.00523560209424084,23
7102393670,goronzy jörg j.,goronzy,jörg j,goronzy j,5,262,0.0190839694656489,117
7102393760,khoury samia j.,khoury,samia j,khoury s,3,166,0.0180722891566265,6
7102395154,edgington thomas scott,edgington,thomas scott,edgington t,2,42,0.0476190476190476,3
7102396397,lopes da silva fernando h.,lopes da silva,fernando h,lopes da silva f,1,151,0.00662251655629139,2
7102396522,fielding adele k.,fielding,adele k,fielding a,2,81,0.0246913580246914,15
7102399363,appella ettore,appella,ettore,appella e,1,248,0.00403225806451613,6
7102401581,opelz gerhard,opelz,gerhard,opelz g,1,281,0.00355871886120996,6
7102404974,emery vince,emery,vince,emery v,1,176,0.00568181818181818,1
7102408815,woodman richard charles,woodman,richard charles,woodman r,1,69,0.0144927536231884,1
7102409298,austin eric b.,austin,eric b,austin e,1,13,0.0769230769230769,1
7102409950,hirokawa katsuiku,hirokawa,katsuiku,hirokawa k,1,124,0.00806451612903226,17
7102413733,brousse nicole,brousse,nicole,brousse n,4,284,0.0140845070422535,14
7102414228,mckenzie susan j.,mckenzie,susan j,mckenzie s,1,6,0.166666666666667,1
7102414405,blobel günter,blobel,günter,blobel g,1,114,0.0087719298245614,10
