eid_set_B_citing	eid_set_C_cited	cited_is_in_B	cited_is_in_A
33819367	29932582	1	0
33819367	30039532	1	0
33819367	30610418	1	0
33819367	30738617	1	0
33819367	30743802	1	0
33819367	30748513	1	0
33819367	30795887	1	0
33819367	30796062	1	0
33819367	30832921	1	0
33819367	30909820	1	0
33819367	30953197	1	0
33819367	31441221	1	0
33819367	31584314	1	0
33819367	31759422	1	0
33819367	31812594	1	0
33819367	31852589	1	0
33819367	31876578	1	0
33819367	31933840	1	0
33819367	31942906	1	1
33819367	32006660	1	1
33819367	32122306	1	0
33819367	32401602	1	0
33819367	32403273	1	0
33819367	32479180	1	0
33819367	32513528	1	0
33819367	32560552	1	0
33819367	344813702	1	0
33819367	1842295679	1	0
33819367	9344223986	1	0
33819367	13144261717	1	1
33819491	286730	1	0
33819491	4136246	1	0
33819491	5229135	1	0
33819491	21818675	1	0
33819491	24210147	1	0
33819491	24814207	1	0
33819491	25226085	1	1
33819491	25678186	1	0
33819491	25740577	1	1
33819491	25918106	1	0
33819491	26233070	1	0
33819491	26317443	1	1
33819491	26343486	1	0
33819491	26563253	1	0
33819491	26785856	1	1
33819491	27212809	1	0
33819491	27473684	1	0
33819491	27485049	1	0
33819491	27962758	1	0
33819491	28006072	1	0
33819491	28291823	1	0
33819491	28326520	1	1
33819491	28926814	1	0
33819491	29150047	1	0
33819491	29294010	1	0
33819491	29294084	1	0
33819491	29564921	1	0
33819491	29802551	1	0
33819491	29881373	1	0
33819491	29891214	1	0
33819491	29927067	1	0
33819491	29961133	1	0
33819491	30002422	1	0
33819491	30250722	1	0
33819491	30700632	1	1
33819491	30772225	1	0
33819491	30870758	1	0
33819491	31037466	1	0
33819491	31630685	1	0
33819491	31759422	1	0
33819491	31826661	1	0
33819491	31876578	1	0
33819491	32168985	1	0
33819491	32440408	1	0
33819491	32555478	1	1
33819491	33582608	1	0
33819491	33583548	1	0
33819491	2642652226	1	0
33819491	9344223986	1	0
33819491	12944268604	1	0
33819491	12944270113	1	0
33819491	13144261717	1	1
33822063	33816925	1	0
33822065	79960655760	1	0
33824409	8261096	1	1
33824409	17681196	1	1
33824409	23047540	1	0
33824409	23461268	1	0
33824409	24292832	1	0
33824409	29955205	1	0
33824409	32486191	1	0
33824409	32561249	1	0
33824409	34729707	1	0
33828285	3306454	1	0
33828285	16187133	1	1
33828285	20672209	1	0
33828285	24240878	1	1
33828285	25243778	1	1
33828285	25890204	1	1
33828285	25914066	1	0
33828285	26002501	1	1
33828285	27162443	1	0
33828285	27993617	1	0
33828285	28210717	1	0
33828285	28288339	1	0
33828285	28318787	1	1
33828285	28884778	1	0
33828285	29041994	1	1
33828285	29859287	1	1
33828285	29863613	1	0
33828285	30738037	1	0
33828285	30896218	1	1
33828285	30916159	1	1
33828285	30965273	1	1
33828285	30996274	1	0
33828285	31775659	1	1
33828285	32079672	1	1
33828285	34095254	1	0
33828285	10244257536	1	0
33828285	10544228954	1	0
33828285	18844463655	1	1
33833117	1339532	1	0
33833117	4198722	1	0
33833117	8027109	1	0
33833117	8116235	1	0
33833117	22445324	1	0
33833117	23053641	1	0
33833117	23714467	1	0
33833117	23948010	1	0
33833117	24293979	1	1
33833117	24448151	1	0
33833117	24556150	1	1
33833117	25162270	1	0
33833117	26071085	1	0
33833117	26334521	1	0
33833117	26514561	1	0
33833117	27197493	1	0
33833117	27253509	1	0
33833117	28094123	1	0
33833117	28204771	1	0
33833117	28285385	1	0
33833117	28289241	1	1
33833117	28294931	1	0
33833117	28774037	1	0
33833117	28774708	1	1
33833117	28865843	1	0
33833117	29609328	1	0
33833117	29932582	1	0
33833117	30610418	1	0
33833117	30738617	1	0
33833117	30748513	1	0
33833117	30832921	1	0
33833117	30953197	1	0
33833117	31942906	1	1
33833117	32422140	1	0
33833117	32478777	1	0
33833117	32546756	1	0
33833117	32767275	1	0
33833117	32801102	1	0
33833117	32822839	1	0
33833117	33038742	1	0
33833117	345195967	1	0
33833117	84889120137	1	0
33839159	604395	1	0
33839159	5000433	1	0
33839159	8181966	1	0
33839159	8181970	1	0
33839159	8185199	1	0
33839159	8225289	1	0
33839159	8230917	1	0
33839159	8267766	1	0
33839159	25838021	1	0
33839159	25838698	1	0
33839159	26486724	1	0
33839159	27285847	1	0
33839159	27292876	1	0
33839159	27332116	1	0
33839159	27378573	1	0
33839159	27724001	1	0
33839159	27985431	1	0
33839159	28036290	1	0
33839159	28291731	1	0
33839159	28338441	1	0
33839159	28999803	1	0
33839159	29058337	1	0
33839159	29831213	1	0
33839159	29861453	1	0
33839159	29937271	1	0
33839159	30726970	1	0
33839159	30744820	1	0
33839159	30775632	1	0
33839159	30805872	1	0
33839159	30820354	1	0
33839159	30836511	1	0
33839159	30885594	1	0
33839159	31027984	1	0
33839159	31449456	1	0
33839159	31456947	1	0
33839159	31552347	1	0
33839159	31592937	1	0
33839159	31710237	1	0
33839159	31720905	1	0
33839159	31797866	1	0
33839159	31848365	1	0
33839159	31969423	1	0
33839159	31981950	1	0
33839159	32033127	1	0
33839159	32504746	1	0
33839159	32506187	1	0
33839159	32577550	1	0
33839159	32742943	1	0
33839159	32802332	1	0
33839159	32850727	1	0
33839159	32932959	1	0
33839159	32938006	1	0
33839159	32947286	1	0
33839159	32960601	1	0
33839159	33039502	1	0
33839159	33058392	1	0
33839159	33119374	1	0
33839159	33527583	1	0
33839159	33960675	1	1
33839159	343683408	1	0
33839159	9044241681	1	0
33839159	9544238083	1	0
33845937	544203	1	0
33845937	1881075	1	0
33845937	8947293	1	1
33845937	20682081	1	1
33845937	24510510	1	1
33845937	24694111	1	1
33845937	25756928	1	0
33845937	27408740	1	0
33845937	28009202	1	1
33845937	28349180	1	1
33845937	28856613	1	0
33845937	28999436	1	0
33845937	29029246	1	1
33845937	29118359	1	0
33845937	29839210	1	1
33845937	29859287	1	1
33845937	30022258	1	0
33845937	30762673	1	1
33845937	30916159	1	1
33845937	30993271	1	1
33845937	30993272	1	0
33845937	31047784	1	0
33845937	31203157	1	0
33845937	31454790	1	1
33845937	31464466	1	0
33845937	31858426	1	0
33845937	31963055	1	1
33845937	32188805	1	0
33845937	32533228	1	0
33845937	32558686	1	1
33845937	33566347	1	0
33845937	7344266888	1	1
33845937	9544241334	1	1
33845937	17544388046	1	0
33845937	20244384398	1	1
33845937	33845382806	1	1
33855660	524707	1	1
33855660	790823	1	0
33855660	844727	1	0
33855660	1032732	1	0
33855660	1544548	1	0
33855660	1600558	1	1
33855660	1854806	1	1
33855660	2466217	1	0
33855660	2466219	1	1
33855660	3225156	1	0
33855660	3262803	1	0
33855660	3284248	1	0
33855660	4442235	1	0
33855660	8287214	1	0
33855660	8287601	1	0
33855660	18949401	1	0
33855660	21272605	1	0
33855660	21795011	1	1
33855660	22966964	1	0
33855660	23101978	1	1
33855660	23611311	1	0
33855660	23976470	1	0
33855660	26658958	1	0
33855660	26712850	1	1
33855660	27444652	1	1
33855660	28057250	1	1
33855660	28155293	1	0
33855660	29063667	1	0
33855660	29155618	1	0
33855660	30800131	1	1
33855660	32406790	1	0
33855660	32530342	1	1
33855660	32761164	1	1
33855660	32791210	1	1
33855660	33055251	1	1
33855660	33067232	1	1
33855660	33969977	1	0
33855660	42449063	1	0
33855660	342530626	1	1
33855660	344766075	1	1
33855660	345337254	1	1
33855660	1842368507	1	1
33855660	17144455839	1	1
33855660	44949285079	1	0
33855660	84871466194	1	0
33855660	84871466221	1	0
33855660	84871468053	1	0
33855660	84871468717	1	0
33858199	79960655760	1	0
33863391	29957181	1	0
33863391	32429154	1	0
33891353	25183708	1	0
33891353	30947344	1	0
33891353	31795610	1	0
33891353	33576611	1	0
33891353	16144364971	1	0
33902614	20339799	1	1
33902614	26075445	1	0
33902614	26772275	1	0
33902614	29005511	1	0
33902614	29063311	1	0
33902614	29957181	1	0
33902614	31016326	1	0
33902614	31586221	1	0
33902614	31760453	1	0
33902614	31819880	1	0
33902614	32170539	1	0
33910698	1339532	1	0
33910698	17411710	1	1
33910698	25183708	1	0
33910698	28181441	1	0
33910698	30801002	1	0
33910698	30925920	1	0
33910698	32919370	1	0
33910698	32944238	1	0
33910699	3515251	1	0
33910699	4252071	1	0
33910699	8824942	1	0
33910699	18263844	1	1
33910699	19887799	1	0
33910699	22292725	1	0
33910699	23989064	1	1
33910699	26545275	1	0
33910699	27399170	1	0
33910699	27968068	1	0
33910699	27988814	1	0
33910699	28181441	1	0
33910699	28306109	1	0
33910699	29006062	1	0
33910699	29653518	1	0
33910699	29897488	1	0
33910699	30660581	1	0
33910699	30801002	1	0
33910699	30947344	1	0
33910699	31471204	1	0
33910699	32509179	1	0
33910699	32919370	1	0
33910699	32944238	1	0
33910699	33057517	1	0
33910699	33525586	1	0
33910699	10244239321	1	0
33910699	16044367245	1	0
33910767	4136246	1	0
33910767	18800089	1	1
33911321	79276	1	1
33911321	1306081	1	0
33911321	1831056	1	0
33911321	3225156	1	0
33911321	3262803	1	0
33911321	3332582	1	0
33911321	4110959	1	0
33911321	4282518	1	0
33911321	4421660	1	1
33911321	5661447	1	1
33911321	6987736	1	0
33911321	7884202	1	0
33911321	18770807	1	0
33911321	18949401	1	0
33911321	18951173	1	0
33911321	20033928	1	0
33911321	22966964	1	0
33911321	23035950	1	0
33911321	23123619	1	0
33911321	23125999	1	0
33911321	23715312	1	0
33911321	23893702	1	0
33911321	24502001	1	1
33911321	24516724	1	0
33911321	25057402	1	0
33911321	25082853	1	0
33911321	25128963	1	0
33911321	25279832	1	0
33911321	25293764	1	0
33911321	25695155	1	0
33911321	26557955	1	0
33911321	26701921	1	1
33911321	27232131	1	0
33911321	27488949	1	0
33911321	27511150	1	0
33911321	28049183	1	0
33911321	28057250	1	1
33911321	28127304	1	1
33911321	28127935	1	0
33911321	28196924	1	0
33911321	30945650	1	0
33911321	32529703	1	1
33911321	32761164	1	1
33911321	42449063	1	0
33911321	42452288	1	0
33911321	343239071	1	0
33911321	344766075	1	1
33911321	344900787	1	0
33911321	345164436	1	0
33911321	345337254	1	1
33911321	1642606134	1	0
33911321	1642606136	1	0
33911321	1642621739	1	0
33911321	1642621740	1	0
33911321	1642621741	1	0
33911321	1642637240	1	0
33911321	1842368507	1	1
33911321	2642706652	1	0
33911321	4243743990	1	0
33911321	17144455839	1	1
33912515	26046333	1	0
33912515	32483407	1	0
33912515	32906340	1	0
33912515	32990407	1	0
33912515	344436038	1	0
33912515	17344364213	1	0
33916181	2631849	1	0
33916181	6678483	1	0
33916181	23911151	1	0
33916181	26593563	1	1
33916181	28287002	1	0
33916181	30971171	1	0
33916181	31014429	1	0
33916181	31817288	1	0
33916181	33614926	1	0
33916868	27753921	1	0
33916868	30560766	1	0
33916868	30757906	1	0
33916868	30848807	1	0
33916868	30871024	1	0
33916868	30972827	1	0
33916868	31022190	1	0
33916868	31692007	1	0
33916868	31732094	1	0
33916868	31754413	1	0
33916868	31876598	1	0
33916868	31978181	1	0
33916868	32143624	1	0
33916868	32750691	1	0
33916868	32971379	1	0
33916868	32990407	1	0
33916868	32991552	1	0
33916868	33361765	1	0
33916868	33557889	1	0
33916868	34018260	1	0
33916868	6844242311	1	0
33916868	7844234750	1	0
33916868	8944233367	1	0
33916868	9244232833	1	0
33916868	79960655760	1	0
33918228	23821768	1	0
33918228	27968068	1	0
33918228	31787969	1	0
33918327	30003144	1	0
33918327	30801002	1	0
33927216	5229135	1	0
33927216	23657391	1	0
33927216	25226085	1	1
33927216	25838021	1	0
33927216	26033387	1	0
33927216	26792807	1	0
33927216	27962758	1	0
33927216	28146767	1	0
33927216	28800035	1	0
33927216	28926814	1	0
33927216	29025332	1	0
33927216	29030027	1	0
33927216	29057002	1	0
33927216	29128117	1	0
33927216	29564921	1	0
33927216	29857998	1	0
33927216	29992777	1	0
33927216	30200088	1	0
33927216	30450401	1	0
33927216	30580057	1	1
33927216	31838498	1	0
33927216	31920157	1	0
33927216	32555478	1	1
33927216	32568558	1	0
33927216	33056238	1	1
33927216	33571548	1	1
33927216	33593356	1	0
33927216	17444453362	1	0
33930144	33042156	1	0
33931997	576610	1	1
33931997	738092	1	0
33931997	5431617	1	0
33931997	8947293	1	1
33931997	18973048	1	1
33931997	19485955	1	1
33931997	21347882	1	1
33931997	21368014	1	0
33931997	22622360	1	1
33931997	22624255	1	1
33931997	23636166	1	1
33931997	23865173	1	1
33931997	24562920	1	0
33931997	25087325	1	0
33931997	25087833	1	0
33931997	25218751	1	0
33931997	25731169	1	0
33931997	25963233	1	1
33931997	26442736	1	0
33931997	26533020	1	0
33931997	26654073	1	0
33931997	26668478	1	0
33931997	26754027	1	0
33931997	28875607	1	1
33931997	29029246	1	1
33931997	29164624	1	1
33931997	32188990	1	1
33931997	32522959	1	1
33931997	32532040	1	0
33931997	32758059	1	0
33931997	33214901	1	1
33931997	1642592217	1	0
33931997	1642592218	1	0
33932760	27249595	1	0
33932760	30801002	1	0
33939577	25183708	1	0
33939577	25339588	1	0
33939577	29416826	1	0
33939577	29929955	1	0
33939577	30757906	1	0
33939577	30801002	1	0
33939577	31692007	1	0
33939577	31754413	1	0
33939577	32837598	1	0
33939577	32971379	1	0
33939577	33358588	1	0
33939577	33361765	1	0
33939577	13344259999	1	0
33939577	15144342084	1	0
33941841	2317292	1	0
33941841	2629270	1	0
33941841	3752712	1	0
33941841	4136246	1	0
33941841	28913523	1	0
33941841	29667388	1	0
33941841	30076124	1	0
33945717	1542719	1	1
33945717	1745049	1	1
33945717	3270216	1	1
33945717	8848813	1	1
33945717	16187133	1	1
33945717	16860720	1	1
33945717	20510186	1	1
33945717	22470379	1	1
33945717	22624255	1	1
33945717	22647626	1	1
33945717	23762862	1	1
33945717	23840014	1	1
33945717	24267763	1	1
33945717	24362237	1	1
33945717	24459937	1	1
33945717	24510510	1	1
33945717	25360246	1	1
33945717	25893168	1	1
33945717	26667070	1	1
33945717	26748870	1	1
33945717	27296277	1	1
33945717	27365965	1	1
33945717	27451441	1	1
33945717	27991085	1	1
33945717	28297145	1	1
33945717	28582021	1	1
33945717	28824356	1	1
33945717	28869086	1	1
33945717	28895152	1	1
33945717	28900536	1	1
33945717	28903939	1	1
33945717	29029246	1	1
33945717	29060343	1	1
33945717	29418483	1	1
33945717	29552642	1	1
33945717	29780353	1	1
33945717	29786784	1	1
33945717	29807036	1	1
33945717	29829009	1	1
33945717	29851095	1	1
33945717	30463216	1	1
33945717	30590745	1	1
33945717	30671039	1	1
33945717	32055163	1	1
33945717	32105481	1	1
33945717	32146529	1	1
33945717	32188990	1	1
33945717	32210024	1	1
33945717	32501429	1	1
33945717	32573044	1	1
33945717	32701608	1	1
33945717	32762519	1	1
33945717	32774414	1	1
33945717	32878696	1	1
33945717	32884873	1	1
33945717	32996025	1	1
33945717	32996618	1	1
33945717	33048519	1	1
33945717	33253070	1	1
33945717	33519661	1	1
33945717	33519712	1	1
33945717	33571215	1	1
33945717	33964862	1	1
33945717	34650405	1	1
33945717	34728055	1	1
33945717	344109570	1	1
33945717	344141613	1	1
33945717	344613988	1	1
33945717	345161813	1	1
33945717	2442740070	1	1
33945717	4243533564	1	1
33945717	10344238083	1	1
33945717	10544224147	1	1
33945717	10544242968	1	1
33945717	12644262358	1	1
33945717	15844395463	1	1
33945738	24518393	1	0
33945738	25182977	1	1
33945738	25882642	1	0
33945738	27216253	1	0
33945738	27330165	1	0
33945738	27525387	1	1
33945738	28183408	1	0
33945738	29977220	1	1
33945738	343139757	1	0
33946437	8947293	1	1
33946437	22521334	1	1
33946437	23631399	1	0
33946437	25011798	1	1
33946437	26779259	1	1
33946437	28125191	1	1
33946437	28789191	1	1
33946437	28936249	1	1
33946437	29835958	1	0
33946437	30965047	1	0
33946437	30965273	1	1
33946437	31042008	1	1
33946437	32558759	1	1
33946437	33555440	1	1
33946437	33566795	1	1
33949148	4476629	1	1
33949148	5425371	1	1
33949148	20591822	1	1
33949148	22357518	1	1
33949148	22453667	1	1
33949148	23189896	1	1
33949148	23197452	1	1
33949148	23615397	1	1
33949148	23691376	1	1
33949148	23911111	1	1
33949148	23940821	1	1
33949148	24566393	1	1
33949148	25228924	1	1
33949148	26013747	1	1
33949148	27240401	1	1
33949148	27991085	1	1
33949148	28208561	1	1
33949148	28290250	1	1
33949148	29760436	1	1
33949148	29937765	1	1
33949148	31027623	1	1
33949148	31719315	1	1
33949148	32522959	1	1
33949148	32535279	1	1
33949148	32732330	1	1
33949148	32968981	1	1
33949148	33608388	1	1
33949148	34655759	1	1
33949148	343952135	1	1
33949148	9444257631	1	1
33951746	27378573	1	0
33951746	29794529	1	0
33951746	30030573	1	0
33951746	30855058	1	0
33951746	32947286	1	0
33951746	9044241681	1	0
33952048	33018384	1	0
33952103	27378573	1	0
33952103	32947286	1	0
33952103	9044241681	1	0
33952543	19958484	1	0
33952543	22340978	1	0
33952543	23781763	1	0
33952543	25740577	1	1
33952543	26317443	1	1
33952543	26522065	1	0
33952543	27275371	1	1
33952543	27742234	1	0
33952543	27787769	1	0
33952543	28281420	1	0
33952543	28500163	1	0
33952543	28893444	1	0
33952543	28914482	1	0
33952543	28955535	1	1
33952543	29114769	1	0
33952543	30478020	1	0
33952543	30818332	1	0
33952543	31739218	1	0
33952543	32479180	1	0
33952543	32521206	1	0
33952543	32716364	1	0
33952543	32771488	1	0
33952543	32993160	1	0
33952543	9344223986	1	0
33954004	25968683	1	0
33954004	40241402	1	0
33955223	336139	1	1
33955223	2340968	1	1
33955223	3440032	1	1
33955223	21035301	1	0
33955223	23499834	1	1
33955223	23574955	1	1
33955223	23925520	1	0
33955223	24402113	1	1
33955223	25179787	1	0
33955223	25730636	1	0
33955223	26101887	1	0
33955223	26762652	1	0
33955223	27525864	1	1
33955223	28210717	1	0
33955223	28298884	1	0
33955223	28347630	1	0
33955223	28949461	1	0
33955223	29892605	1	0
33955223	30000397	1	1
33955223	30052691	1	0
33955223	30902377	1	1
33955223	33616908	1	0
33956060	27968068	1	0
33956060	30660581	1	0
33956060	30801002	1	0
33957469	30801002	1	0
33957469	32509179	1	0
33957469	32919370	1	0
33957469	32944238	1	0
33957469	33057517	1	0
33957469	33976458	1	0
33957801	32944238	1	0
33957801	33976458	1	0
33957834	28240897	1	0
33959520	2611514	1	0
33959520	30870878	1	0
33960675	153626	1	0
33960675	871532	1	0
33960675	1387044	1	0
33960675	28181249	1	0
33960675	28291731	1	0
33960675	28857925	1	0
33960675	28999803	1	0
33960675	29655566	1	0
33960675	29656045	1	0
33960675	30593030	1	0
33960675	30722164	1	0
33960675	30897825	1	0
33960675	30901363	1	0
33960675	31048980	1	0
33960675	31251876	1	0
33960675	31449456	1	0
33960675	31749469	1	0
33960675	31878483	1	0
33960675	31916168	1	0
33960675	31935029	1	0
33960675	31969423	1	0
33960675	32067663	1	0
33960675	32125798	1	0
33960675	32543307	1	0
33960675	32543555	1	0
33960675	32546844	1	0
33960675	32876692	1	0
33960675	32947286	1	0
33960675	32993240	1	0
33960675	33039502	1	0
33960675	33290912	1	0
33960675	33951746	1	0
33960675	33952103	1	0
33960675	33985999	1	0
33960675	25544451476	1	0
33962014	16187133	1	1
33962014	21344640	1	1
33962014	25678601	1	1
33962014	27376925	1	1
33962014	28237260	1	0
33962014	28237517	1	1
33962014	28863238	1	1
33962014	28871935	1	1
33962014	29068065	1	1
33962014	29092530	1	1
33962014	29100438	1	1
33962014	29925863	1	0
33962014	30831669	1	0
33962014	30916862	1	0
33962014	30920348	1	1
33962014	31775773	1	0
33962014	32884834	1	0
33962014	2942712161	1	1
33962014	20244374668	1	1
33962014	23444449333	1	1
33962014	33845382806	1	1
33963828	1322730	1	0
33963828	19421207	1	0
33963828	21672134	1	0
33963828	22540281	1	0
33963828	23230375	1	0
33963828	23657391	1	0
33963828	23664604	1	0
33963828	25089592	1	0
33963828	26000526	1	0
33963828	26353962	1	0
33963828	26455183	1	0
33963828	26806808	1	0
33963828	27209721	1	0
33963828	27223468	1	0
33963828	27247855	1	0
33963828	27317269	1	0
33963828	27407178	1	0
33963828	27502253	1	0
33963828	27572639	1	0
33963828	27993055	1	0
33963828	28057249	1	0
33963828	28225440	1	0
33963828	28283984	1	0
33963828	28304478	1	0
33963828	28330865	1	0
33963828	28889656	1	0
33963828	28929938	1	1
33963828	28947670	1	0
33963828	28951457	1	0
33963828	29056665	1	1
33963828	29383661	1	0
33963828	30015488	1	0
33963828	30725160	1	0
33963828	31670669	1	0
33963828	32530684	1	0
33963828	7344268577	1	0
33964862	642263	1	1
33964862	19421207	1	0
33964862	19445921	1	0
33964862	20606965	1	0
33964862	21688530	1	0
33964862	21866937	1	0
33964862	22445947	1	0
33964862	22447861	1	0
33964862	22536230	1	0
33964862	23748386	1	1
33964862	24815233	1	0
33964862	25082246	1	0
33964862	25087325	1	0
33964862	25161914	1	0
33964862	25172230	1	0
33964862	25270366	1	0
33964862	25329036	1	0
33964862	25346482	1	1
33964862	25731169	1	0
33964862	25741820	1	0
33964862	25852086	1	0
33964862	25890101	1	1
33964862	25904206	1	0
33964862	26076161	1	0
33964862	26442736	1	0
33964862	26684134	1	0
33964862	27476034	1	0
33964862	27512830	1	1
33964862	27956688	1	0
33964862	28006550	1	1
33964862	28262325	1	0
33964862	28564976	1	0
33964862	28804128	1	0
33964862	29029246	1	1
33964862	29049148	1	0
33964862	29052071	1	1
33964862	29135285	1	0
33964862	29150223	1	1
33964862	29922689	1	0
33964862	30040845	1	0
33964862	30641530	1	0
33964862	30903027	1	0
33964862	31014538	1	0
33964862	31305163	1	0
33964862	31569514	1	0
33964862	31920997	1	0
33964862	31962464	1	0
33964862	31975910	1	0
33964862	32539715	1	1
33964862	33491981	1	0
33964862	33556643	1	0
33964862	342972754	1	0
33964862	6844236357	1	0
33965361	28050181	1	0
33965361	29924107	1	0
33965361	30696676	1	0
33965361	31420973	1	0
33965361	31573778	1	0
33965361	32499710	1	0
33965361	32520067	1	0
33965361	32550361	1	0
33965361	32574717	1	0
33965361	345267912	1	0
33965361	2642673605	1	0
33966338	9969062	1	0
33966338	23375195	1	0
33966338	30801002	1	0
33966338	32509302	1	0
33966338	32976398	1	0
33966338	17344370076	1	0
33966351	21251825	1	0
33966351	21845739	1	0
33966351	22638798	1	0
33966351	23046991	1	1
33966351	23703061	1	0
33966351	23926858	1	0
33966351	24209925	1	0
33966351	24561069	1	0
33966351	28858133	1	0
33966351	29935390	1	0
33966351	30024697	1	0
33966351	30896219	1	1
33966351	32525243	1	1
33966351	17044453983	1	1
33967404	25117392	1	0
33967404	26520570	1	1
33967404	26674886	1	0
33967404	29895933	1	0
33967404	29952614	1	0
33967415	19365237	1	0
33967415	24379544	1	0
33967415	25008619	1	1
33967415	26516744	1	0
33967415	27394689	1	0
33967415	28064764	1	1
33967415	29900295	1	0
33967692	30801002	1	0
33967692	31256078	1	0
33967692	32561502	1	0
33968522	69532	1	0
33968522	79276	1	1
33968522	1003335	1	0
33968522	1263897	1	0
33968522	3279083	1	0
33968522	13688832	1	0
33968522	16756272	1	1
33968522	21144642	1	0
33968522	23911111	1	1
33968522	23930572	1	0
33968522	24401168	1	0
33968522	24589388	1	0
33968522	26712850	1	1
33968522	28057250	1	1
33968522	28064764	1	1
33968522	28108050	1	1
33968522	28127304	1	1
33968522	28273438	1	1
33968522	28295179	1	1
33968522	28950964	1	0
33968522	28950965	1	0
33968522	31962090	1	0
33968522	31974145	1	1
33968522	32030699	1	1
33968522	32530342	1	1
33968522	32857343	1	1
33968522	343399901	1	0
33968522	344766075	1	1
33968522	345337254	1	1
33968522	1842368507	1	1
33968522	1842374495	1	0
33968522	4243310858	1	0
33968522	7844225540	1	1
33968522	8544223524	1	0
33968522	17144455839	1	1
33968522	33845382806	1	1
33968788	4136246	1	0
33968788	25183708	1	0
33968788	25947337	1	0
33968788	26703169	1	0
33968788	29929955	1	0
33968788	29955205	1	0
33968788	30690108	1	0
33968788	31263075	1	0
33968788	32529138	1	0
33971243	864247	1	0
33971243	13886333	1	1
33971243	16187133	1	1
33971243	16803914	1	1
33971243	18973048	1	1
33971243	19153936	1	0
33971243	20082526	1	0
33971243	21035301	1	0
33971243	21047301	1	0
33971243	21244878	1	0
33971243	21525476	1	0
33971243	22624255	1	1
33971243	23201962	1	0
33971243	24414695	1	0
33971243	26064075	1	0
33971243	26784216	1	0
33971243	27304518	1	0
33971243	27408740	1	0
33971243	28578137	1	0
33971243	28686269	1	0
33971243	28843985	1	1
33971243	28903242	1	1
33971243	28913975	1	1
33971243	28968604	1	1
33971243	29029246	1	1
33971243	29092359	1	1
33971243	29975856	1	0
33971243	30769382	1	0
33971243	30917434	1	0
33971243	30971387	1	0
33971243	30972784	1	0
33971243	31047784	1	0
33971243	31203157	1	0
33971243	31454790	1	1
33971243	31468863	1	1
33971243	31775659	1	1
33971243	31872282	1	0
33971243	32439390	1	0
33971243	32616283	1	0
33971243	32936014	1	0
33971243	33616908	1	0
33971243	345355164	1	0
33971243	9044236159	1	0
33971243	10144244635	1	1
33971243	15844382914	1	1
33971243	33845382806	1	1
33971243	84871466699	1	0
33971243	84871467751	1	0
33972577	145058	1	0
33972577	2178006	1	0
33972577	3923085	1	0
33972577	7355794	1	0
33972577	20396015	1	0
33972577	23619395	1	0
33972577	26356523	1	0
33972577	27238340	1	0
33972577	28308598	1	0
33972577	28810273	1	0
33972577	29036865	1	0
33976101	27768856	1	0
33976101	28014642	1	1
33976101	28050350	1	0
33976101	29128117	1	0
33976101	29989324	1	0
33976101	30752337	1	0
33976101	30849223	1	0
33976101	30994634	1	0
33976101	31012062	1	0
33976101	31424522	1	0
33976101	31592934	1	0
33976101	31663081	1	0
33976101	31812594	1	0
33976101	31879861	1	0
33976101	31933840	1	0
33976101	32994942	1	0
33976101	33545862	1	1
33976101	2642711705	1	0
33976458	17411710	1	1
33976458	20997912	1	0
33976458	25183708	1	0
33976458	27968068	1	0
33976458	30925920	1	0
33976458	32509302	1	0
33978358	23268717	1	0
33978358	23976188	1	0
33978358	25760317	1	0
33978358	25828377	1	0
33978358	26099589	1	0
33978358	27382370	1	0
33978358	27963484	1	0
33978358	28326520	1	1
33978358	28343694	1	0
33978358	28986909	1	0
33978358	28991056	1	0
33978358	29034242	1	0
33978358	29063311	1	0
33978358	29549091	1	0
33978358	29552514	1	0
33978358	29555052	1	0
33978358	29555110	1	0
33978358	29863727	1	0
33978358	29894165	1	0
33978358	30006070	1	0
33978358	30610529	1	0
33978358	30765923	1	0
33978358	31039315	1	0
33978358	31065192	1	0
33978358	31171282	1	0
33978358	31469792	1	0
33978358	31570413	1	0
33978358	31586221	1	0
33978358	31889119	1	0
33978358	31985545	1	0
33978358	33593356	1	0
33979127	4136246	1	0
33979127	18845003	1	0
33979127	21270716	1	0
33979127	25904469	1	0
33979127	25942999	1	0
33979127	26734889	1	0
33979127	27495491	1	0
33979127	28064764	1	1
33979127	28810989	1	0
33979127	28919385	1	0
33979127	28972016	1	0
33979127	28987180	1	1
33979127	29079152	1	1
33979127	29916234	1	0
33979127	29943190	1	0
33979127	30813843	1	0
33979127	30971829	1	0
33979127	31570685	1	0
33979127	32499268	1	0
33979127	32845683	1	0
33979127	32944319	1	0
33979127	33050007	1	0
33979127	33566329	1	0
33979127	1842328565	1	0
33979127	9844266791	1	0
33979486	26322151	1	0
33979486	27165558	1	0
33979486	28050181	1	0
33979486	28298174	1	0
33979486	28303166	1	0
33979486	28316911	1	0
33979486	29069090	1	0
33979486	29099362	1	0
33979486	30696676	1	0
33979486	31172777	1	0
33979486	31573778	1	0
33979486	32520067	1	0
33979486	32550361	1	0
33979486	33014974	1	0
33979486	2642673605	1	0
33982487	1227355	1	0
33982487	2302562	1	1
33982487	2867766	1	0
33982487	8110017	1	0
33982487	18166505	1	0
33982487	20170961	1	0
33982487	20568086	1	0
33982487	21113818	1	0
33982487	22257352	1	0
33982487	22357666	1	0
